idp,final_x,final_y,final_z,final_rhop,mass_kg,ever_overtop,ever_leak,final_category
190579,67.574219,8.9012413,6.510211,1705.5873,213.1984125,0,0,upstream
190580,67.146362,8.9731789,6.0386539,1707.374,213.42175,0,0,upstream
190581,66.760811,9.1150942,6.3745465,1703.1617,212.8952125,0,0,upstream
190582,66.218414,8.7154894,6.18997,1705.5366,213.192075,0,0,upstream
190583,68.184776,8.9844732,7.4647479,1701.8376,212.7297,0,0,upstream
190584,68.071709,9.3753166,7.8334212,1704.7014,213.087675,0,0,upstream
190585,68.285828,9.5126505,8.8575983,1702.3741,212.7967625,0,0,upstream
190586,69.068604,9.0960379,9.0026751,1703.0798,212.884975,0,0,upstream
190587,67.742844,9.5357571,9.2745113,1702.115,212.764375,0,0,upstream
190588,67.861298,9.5890865,9.7832012,1701.4224,212.6778,0,0,upstream
190589,63.686733,9.1943502,11.770296,1697.2814,212.160175,0,0,upstream
190590,15.938928,8.954875,0.68291759,1702.1488,212.7686,0,0,upstream
190591,20.032787,8.6690607,0.7097289,1702.4329,212.8041125,0,0,upstream
190592,28.637281,8.7478657,0.76125383,1708.9272,213.6159,0,0,upstream
190593,28.790768,8.2340136,0.80665505,1704.782,213.09775,0,0,upstream
190594,40.430161,8.275156,0.77978188,1708.9963,213.6245375,0,0,upstream
190595,41.517799,8.2507391,0.76332456,1708.724,213.5905,0,0,upstream
190596,42.869762,8.1238556,0.74686193,1706.5153,213.3144125,0,0,upstream
190597,53.005722,8.2651033,0.80198872,1707.4319,213.4289875,0,0,upstream
190598,62.815826,7.399003,1.4764462,1710.7112,213.8389,0,0,upstream
190599,52.193741,8.4193382,0.78316712,1709.491,213.686375,0,0,upstream
190600,66.630371,7.2591558,1.8530481,1710.6958,213.836975,0,0,upstream
190601,48.468124,8.0088577,0.76761478,1708.7668,213.59585,0,0,upstream
190602,65.127319,7.7076635,1.6722628,1709.8522,213.731525,0,0,upstream
190603,59.464981,8.454195,0.7722367,1709.2511,213.6563875,0,0,upstream
190604,57.250751,7.8476186,0.81018656,1705.8385,213.2298125,0,0,upstream
190605,55.760933,7.806138,0.78489465,1708.6998,213.587475,0,0,upstream
190606,68.668526,8.1048765,2.245321,1710.5503,213.8187875,0,0,upstream
190607,67.932426,8.1054811,1.6525604,1710.4468,213.80585,0,0,upstream
190608,67.89782,7.5921855,1.8852141,1710.027,213.753375,0,0,upstream
190609,65.482689,8.1356869,1.801366,1706.6779,213.3347375,0,0,upstream
190610,68.270775,7.862432,2.7121868,1708.4255,213.5531875,0,0,upstream
190611,66.470619,7.9685626,1.8282821,1708.4414,213.555175,0,0,upstream
190612,67.801323,7.7872071,2.4414692,1706.2607,213.2825875,0,0,upstream
190613,68.554802,8.4789839,2.6627877,1704.9895,213.1236875,0,0,upstream
190614,65.991478,7.8248634,2.4098067,1708.2708,213.53385,0,0,upstream
190615,66.399208,8.5262299,2.1074905,1707.3743,213.4217875,0,0,upstream
190616,69.599564,8.0293541,3.183676,1708.6989,213.5873625,0,0,upstream
190617,67.929291,8.3499908,2.3687365,1708.1332,213.51665,0,0,upstream
190618,67.180779,7.877841,2.4880719,1708.1373,213.5171625,0,0,upstream
190619,70.363365,8.0882435,3.6401784,1707.2075,213.4009375,0,0,upstream
190620,67.386154,8.5582047,2.8857377,1708.4218,213.552725,0,0,upstream
190621,70.425552,8.6093807,3.667516,1707.1665,213.3958125,0,0,upstream
190622,68.448532,8.2183876,3.3468742,1707.6316,213.45395,0,0,upstream
190623,67.782005,8.160778,2.9612682,1708.5143,213.5642875,0,0,upstream
190624,69.841713,8.5945187,3.5540736,1704.748,213.0935,0,0,upstream
190625,71.173615,8.9758444,4.4211884,1703.7644,212.97055,0,0,upstream
190626,69.271477,8.2782173,3.5268977,1708.2719,213.5339875,0,0,upstream
190627,70.525993,8.7070732,4.2237921,1708.4316,213.55395,0,0,upstream
190628,69.849991,8.9230509,4.0161543,1707.5829,213.4478625,0,0,upstream
190629,69.248718,8.8224087,4.0849485,1707.0104,213.3763,0,0,upstream
190630,68.484589,8.6674089,3.6894138,1705.9764,213.24705,0,0,upstream
190631,69.078957,8.9239702,4.5991807,1704.9718,213.121475,0,0,upstream
190632,69.470139,9.0437078,5.2791796,1705.5795,213.1974375,0,0,upstream
190633,68.524681,8.8004198,4.3835936,1706.9381,213.3672625,0,0,upstream
190634,67.693428,9.0852356,4.4907489,1704.1309,213.0163625,0,0,upstream
190635,68.913986,9.0998201,5.1880984,1705.9559,213.2444875,0,0,upstream
190636,68.387428,8.8933649,5.2616868,1703.8472,212.9809,0,0,upstream
190637,68.795685,9.3185205,5.908205,1705.3611,213.1701375,0,0,upstream
190638,67.905472,9.0914135,5.2614622,1705.936,213.242,0,0,upstream
190639,68.154106,9.1467028,6.0695944,1704.5887,213.0735875,0,0,upstream
190640,67.639091,9.1259136,5.7007227,1705.7411,213.2176375,0,0,upstream
190641,68.515945,9.3749056,7.2125859,1705.3373,213.1671625,0,0,upstream
190642,67.911354,9.3836145,6.5367866,1704.7054,213.088175,0,0,upstream
190643,67.289459,9.5971947,7.0420399,1703.9301,212.9912625,0,0,upstream
190644,68.908081,9.8388233,8.2819147,1702.7113,212.8389125,0,0,upstream
190645,67.591934,9.4619827,7.9240961,1702.2388,212.77985,0,0,upstream
190646,68.503792,9.5182104,9.489563,1702.4032,212.8004,0,0,upstream
190647,68.678055,9.5934591,9.8765259,1704.2961,213.0370125,0,0,upstream
190648,66.419334,8.9773207,11.317209,1698.8167,212.3520875,0,0,upstream
190649,67.101448,9.0158691,10.373833,1704.7538,213.094225,0,0,upstream
190650,16.259203,9.4593315,0.68618888,1702.015,212.751875,0,0,upstream
190651,20.699224,9.5012283,0.73968762,1704.9553,213.1194125,0,0,upstream
190652,28.423967,9.1637774,0.74523944,1701.1726,212.646575,0,0,upstream
190653,28.99609,9.3594313,0.74127835,1705.39,213.17375,0,0,upstream
190654,41.315361,8.7001019,0.77076477,1705.6864,213.2108,0,0,upstream
190655,41.911572,8.8235674,0.79647064,1708.8801,213.6100125,0,0,upstream
190656,43.662132,9.185194,0.74542284,1707.7227,213.4653375,0,0,upstream
190657,56.277477,8.8135414,0.8003875,1709.0466,213.630825,0,0,upstream
190658,50.702835,9.0902014,0.80286545,1708.1281,213.5160125,0,0,upstream
190659,51.299351,9.2870159,0.80908787,1708.5991,213.5748875,0,0,upstream
190660,61.585003,8.3724394,0.78269494,1709.913,213.739125,0,0,upstream
190661,65.494659,9.042325,1.6144686,1708.3589,213.5448625,0,0,upstream
190662,55.608734,8.9639311,0.76469368,1707.5756,213.44695,0,0,upstream
190663,64.792526,8.9615536,1.9438206,1709.8523,213.7315375,0,0,upstream
190664,58.170631,9.7943993,0.80259621,1709.3759,213.6719875,0,0,upstream
190665,67.866615,9.3717728,1.8093146,1704.4137,213.0517125,0,0,upstream
190666,68.988403,9.322217,2.5457244,1707.2212,213.40265,0,0,upstream
190667,66.22139,8.8629684,1.7824706,1708.3861,213.5482625,0,0,upstream
190668,61.629574,9.3414869,0.75509596,1709.5222,213.690275,0,0,upstream
190669,71.742561,8.9630623,2.6001456,1709.4492,213.68115,0,0,upstream
190670,71.388557,8.8910952,3.2324529,1707.6326,213.454075,0,0,upstream
190671,68.42762,9.5041075,1.99439,1709.7211,213.7151375,0,0,upstream
190672,67.998009,8.9069242,2.1162405,1710.9882,213.873525,0,0,upstream
190673,69.479645,8.5822515,2.8417833,1703.4463,212.9307875,0,0,upstream
190674,68.937027,8.8139534,2.9300919,1708.056,213.507,0,0,upstream
190675,71.048897,9.2772703,2.8803806,1709.4104,213.6763,0,0,upstream
190676,70.961571,9.0344572,3.5325782,1707.6051,213.4506375,0,0,upstream
190677,67.429268,8.861763,1.7715541,1707.3431,213.4178875,0,0,upstream
190678,71.793892,8.8891373,3.6769702,1707.0299,213.3787375,0,0,upstream
190679,69.591125,8.9558773,3.2148001,1709.1768,213.6471,0,0,upstream
190680,71.200813,9.6829004,3.5770874,1705.6085,213.2010625,0,0,upstream
190681,70.008194,8.4928036,2.8826082,1709.2756,213.65945,0,0,upstream
190682,69.149689,9.4328928,3.2349355,1707.3649,213.4206125,0,0,upstream
190683,69.818184,9.4428005,3.4544497,1706.6589,213.3323625,0,0,upstream
190684,70.074394,9.8307743,3.9926319,1708.2151,213.5268875,0,0,upstream
190685,68.535316,9.217288,2.8999102,1707.9557,213.4944625,0,0,upstream
190686,69.427032,9.4164829,3.8781605,1707.3945,213.4243125,0,0,upstream
190687,68.618713,9.1691875,3.5121994,1706.7535,213.3441875,0,0,upstream
190688,68.924881,9.3656836,3.9777501,1705.3673,213.1709125,0,0,upstream
190689,68.054901,9.1687174,3.6611876,1710.1533,213.7691625,0,0,upstream
190690,69.351791,9.353035,4.684401,1705.8182,213.227275,0,0,upstream
190691,68.678566,9.3621216,4.4782081,1708.6244,213.57805,0,0,upstream
190692,68.069092,9.1898041,4.1945896,1706.2374,213.279675,0,0,upstream
190693,68.111046,9.6784859,4.4172549,1705.7163,213.2145375,0,0,upstream
190694,68.363472,9.3918467,4.976253,1705.9039,213.2379875,0,0,upstream
190695,67.375595,9.525178,4.1366482,1708.5834,213.572925,0,0,upstream
190696,67.920158,9.6061497,5.1435776,1706.3625,213.2953125,0,0,upstream
190697,67.400894,9.4764719,4.9263682,1705.5374,213.192175,0,0,upstream
190698,68.009071,9.7222538,5.9629145,1705.9691,213.2461375,0,0,upstream
190699,67.506149,9.5994129,5.7610173,1703.4698,212.933725,0,0,upstream
190700,66.848312,9.4536657,5.3548312,1705.6737,213.2092125,0,0,upstream
190701,67.291611,9.4466257,6.4303775,1702.0458,212.755725,0,0,upstream
190702,66.777771,9.4473209,5.9050999,1706.2656,213.2832,0,0,upstream
190703,68.112549,9.6916075,7.1725078,1702.1315,212.7664375,0,0,upstream
190704,68.242958,10.08501,7.9144011,1699.6606,212.457575,0,0,upstream
190705,68.379295,9.652998,8.3724337,1704.6458,213.080725,0,0,upstream
190706,69.281235,9.6097994,9.5348253,1702.5697,212.8212125,0,0,upstream
190707,61.631134,8.7385664,12.166559,1697.621,212.202625,0,0,upstream
190708,67.113266,9.4201469,10.88895,1697.7485,212.2185625,0,0,upstream
190709,67.868942,9.7637444,10.426105,1702.2385,212.7798125,0,0,upstream
190710,15.996777,9.9733677,0.69898695,1702.0463,212.7557875,0,0,upstream
190711,20.551357,9.8692265,0.75200498,1701.8514,212.731425,0,0,upstream
190712,28.590786,10.145077,0.76012176,1707.3463,213.4182875,0,0,upstream
190713,28.933037,9.8629484,0.76110101,1704.4702,213.058775,0,0,upstream
190714,40.64032,9.8883133,0.7661469,1711.8292,213.97865,0,0,upstream
190715,41.337879,9.8848391,0.76963919,1705.3088,213.1636,0,0,upstream
190716,43.582676,10.242031,0.78623003,1708.8617,213.6077125,0,0,upstream
190717,50.900417,9.6183319,0.75969625,1710.3379,213.7922375,0,0,upstream
190718,54.424866,10.35987,0.91724467,1708.9279,213.6159875,0,0,upstream
190719,49.5532,9.2773266,0.78853548,1707.9745,213.4968125,0,0,upstream
190720,62.854427,10.25037,1.3148293,1710.1483,213.7685375,0,0,upstream
190721,51.447216,9.8102779,0.82599634,1707.5854,213.448175,0,0,upstream
190722,60.279121,10.329929,1.0296081,1708.4524,213.55655,0,0,upstream
190723,69.363327,9.8665247,3.0549812,1705.8409,213.2301125,0,0,upstream
190724,64.768372,10.274559,1.763551,1707.2502,213.406275,0,0,upstream
190725,60.626068,9.6883173,1.0921719,1710.7771,213.8471375,0,0,upstream
190726,71.959167,9.7017021,2.7967308,1709.1364,213.64205,0,0,upstream
190727,66.548409,10.347712,1.6106557,1708.2734,213.534175,0,0,upstream
190728,69.10141,9.9147234,1.9430469,1708.3859,213.5482375,0,0,upstream
190729,68.23175,9.4440289,2.5678353,1707.4757,213.4344625,0,0,upstream
190730,70.165779,10.659221,2.8008635,1707.1124,213.38905,0,0,upstream
190731,69.427513,10.255977,2.4750676,1708.1685,213.5210625,0,0,upstream
190732,65.657257,10.732569,1.8880215,1709.0339,213.6292375,0,0,upstream
190733,67.372765,9.3980179,2.106586,1711.7631,213.9703875,0,0,upstream
190734,66.597855,9.2366991,1.9168732,1709.0223,213.6277875,0,0,upstream
190735,68.014732,9.8862677,1.8993243,1710.9871,213.8733875,0,0,upstream
190736,70.826691,10.281676,3.4985914,1709.2831,213.6603875,0,0,upstream
190737,66.461769,9.7919312,1.9143831,1708.765,213.595625,0,0,upstream
190738,70.196953,10.104396,3.0467038,1708.8492,213.60615,0,0,upstream
190739,69.049866,10.462921,2.7675216,1708.2526,213.531575,0,0,upstream
190740,66.864914,9.5231123,2.448925,1707.7747,213.4718375,0,0,upstream
190741,65.497604,10.073547,2.36184,1708.2,213.525,0,0,upstream
190742,70.241615,9.842597,3.4552863,1707.3293,213.4161625,0,0,upstream
190743,70.624489,9.9876242,3.9726515,1704.6284,213.07855,0,0,upstream
190744,68.981056,10.277014,3.4506571,1708.052,213.5065,0,0,upstream
190745,68.683815,9.8662682,3.057404,1708.9036,213.61295,0,0,upstream
190746,71.131783,10.226064,4.1563392,1708.7632,213.5954,0,0,upstream
190747,69.711029,9.9147043,4.4272795,1708.2546,213.531825,0,0,upstream
190748,71.99028,10.014091,5.280437,1706.2839,213.2854875,0,0,upstream
190749,69.555908,10.375725,4.3931885,1703.9716,212.99645,0,0,upstream
190750,68.277145,10.259232,3.4716127,1706.3007,213.2875875,0,0,upstream
190751,68.114281,9.6626911,3.2601962,1708.3391,213.5423875,0,0,upstream
190752,69.046753,9.9755249,4.0622544,1707.2214,213.402675,0,0,upstream
190753,69.308533,9.8304319,4.7936311,1705.1484,213.14355,0,0,upstream
190754,68.735336,9.8851748,4.5820365,1706.2781,213.2847625,0,0,upstream
190755,69.283737,9.7886972,5.3392725,1704.988,213.1235,0,0,upstream
190756,68.770432,9.7162523,5.3808289,1704.6913,213.0864125,0,0,upstream
190757,68.442139,10.00246,5.1966457,1706.4296,213.3037,0,0,upstream
190758,69.423187,9.7893629,6.4301658,1707.6055,213.4506875,0,0,upstream
190759,69.042534,10.083804,6.1991243,1702.3431,212.7928875,0,0,upstream
190760,68.620773,9.9978161,6.3404121,1706.8685,213.3585625,0,0,upstream
190761,68.520599,9.8577433,6.8148232,1702.2871,212.7858875,0,0,upstream
190762,68.061615,10.001852,6.4682798,1704.0464,213.0058,0,0,upstream
190763,67.574844,9.8985634,6.7450829,1706.6217,213.3277125,0,0,upstream
190764,69.009659,10.09937,7.9171195,1703.6575,212.9571875,0,0,upstream
190765,67.820282,9.8150396,8.2739763,1704.3625,213.0453125,0,0,upstream
190766,68.862595,9.9350386,8.930232,1703.8036,212.97545,0,0,upstream
190767,68.120918,10.018746,9.3842602,1705.5568,213.1946,0,0,upstream
190768,67.93998,9.9708433,10.019587,1693.7582,211.719775,0,0,upstream
190769,62.805649,9.3602552,11.964791,1698.4288,212.3036,0,0,upstream
190770,16.211464,10.488773,0.70932275,1703.8757,212.9844625,0,0,upstream
190771,20.856731,10.525573,0.75578946,1702.166,212.77075,0,0,upstream
190772,28.397713,10.857939,0.73787189,1701.0575,212.6321875,0,0,upstream
190773,28.92852,10.57943,0.73215723,1707.8644,213.48305,0,0,upstream
190774,41.489597,10.761941,0.71522242,1706.5374,213.317175,0,0,upstream
190775,42.327339,11.180243,0.82343602,1707.7704,213.4713,0,0,upstream
190776,44.918537,10.842428,0.78179079,1710.6782,213.834775,0,0,upstream
190777,50.954414,11.324527,0.86430812,1708.4994,213.562425,0,0,upstream
190778,51.573051,10.445295,0.79005146,1709.1356,213.64195,0,0,upstream
190779,58.357819,10.695829,0.94338071,1708.8541,213.6067625,0,0,upstream
190780,66.360001,11.420928,1.6929617,1708.5675,213.5709375,0,0,upstream
190781,66.000443,11.269529,2.2326486,1707.9406,213.492575,0,0,upstream
190782,56.072006,10.949487,0.73228544,1708.2158,213.526975,0,0,upstream
190783,61.673847,11.392745,1.5594987,1706.3606,213.295075,0,0,upstream
190784,71.280396,11.595639,2.829128,1706.2419,213.2802375,0,0,upstream
190785,67.097168,10.700742,1.5879363,1708.6072,213.5759,0,0,upstream
190786,67.382538,10.356241,2.5131335,1708.7351,213.5918875,0,0,upstream
190787,71.040367,10.951985,3.4041722,1707.9564,213.49455,0,0,upstream
190788,67.671227,10.988818,2.5857611,1710.4243,213.8030375,0,0,upstream
190789,68.552322,11.620728,2.1157506,1707.6425,213.4553125,0,0,upstream
190790,67.92382,10.663984,2.8810837,1706.7948,213.34935,0,0,upstream
190791,69.945351,10.985768,2.5726647,1707.8187,213.4773375,0,0,upstream
190792,67.983437,10.436191,2.1558135,1708.5737,213.5717125,0,0,upstream
190793,67.017998,11.299818,1.535947,1709.0431,213.6303875,0,0,upstream
190794,68.156059,11.472199,2.5510364,1707.079,213.384875,0,0,upstream
190795,69.036491,11.324521,2.5241554,1707.6141,213.4517625,0,0,upstream
190796,70.489769,10.65276,3.2785199,1706.2303,213.2787875,0,0,upstream
190797,69.229149,10.867856,2.4002953,1707.9364,213.49205,0,0,upstream
190798,70.037682,11.278134,3.1916811,1706.5731,213.3216375,0,0,upstream
190799,69.568153,10.759703,2.9787619,1709.2357,213.6544625,0,0,upstream
190800,69.666618,10.338588,3.2579803,1706.4103,213.3012875,0,0,upstream
190801,70.133537,10.889034,3.5685918,1708.5663,213.5707875,0,0,upstream
190802,68.581886,11.071477,2.7125235,1708.3053,213.5381625,0,0,upstream
190803,69.446815,9.9928312,3.6648271,1708.322,213.54025,0,0,upstream
190804,70.768639,10.723446,4.0215263,1706.6919,213.3364875,0,0,upstream
190805,69.046288,10.853435,3.3016276,1705.7244,213.21555,0,0,upstream
190806,68.489204,10.517352,2.9007571,1708.4012,213.55015,0,0,upstream
190807,69.393005,10.742321,3.8697565,1708.2892,213.53615,0,0,upstream
190808,68.562714,10.655721,3.6207638,1706.1333,213.2666625,0,0,upstream
190809,69.069412,10.528088,4.2447586,1704.5049,213.0631125,0,0,upstream
190810,68.5215,10.35839,4.2520976,1708.5229,213.5653625,0,0,upstream
190811,68.037491,10.643467,4.0212951,1707.1775,213.3971875,0,0,upstream
190812,68.892708,10.33248,4.869854,1707.0649,213.3831125,0,0,upstream
190813,68.095367,10.284286,4.6774635,1702.2258,212.778225,0,0,upstream
190814,67.60199,10.470725,4.2851858,1707.0985,213.3873125,0,0,upstream
190815,67.076302,10.348972,4.3006692,1706.5861,213.3232625,0,0,upstream
190816,68.148682,10.334958,5.4334617,1704.74,213.0925,0,0,upstream
190817,67.70314,10.005173,5.3788953,1706.0297,213.2537125,0,0,upstream
190818,67.395905,10.445702,4.914186,1704.6682,213.083525,0,0,upstream
190819,67.480202,10.431482,5.7095442,1704.8999,213.1124875,0,0,upstream
190820,67.633667,10.219763,6.1937556,1703.8132,212.97665,0,0,upstream
190821,66.947426,10.443985,5.665803,1703.677,212.959625,0,0,upstream
190822,67.847237,10.117861,7.4119797,1705.2523,213.1565375,0,0,upstream
190823,67.556114,10.533744,7.0322189,1703.6171,212.9521375,0,0,upstream
190824,68.575394,9.8917828,7.6517553,1705.8982,213.237275,0,0,upstream
190825,68.580368,10.308825,8.646534,1699.6827,212.4603375,0,0,upstream
190826,69.064072,9.9572325,9.3371162,1699.1793,212.3974125,0,0,upstream
190827,57.710136,8.9756708,12.466225,1697.4717,212.1839625,0,0,upstream
190828,67.392326,10.078713,10.980849,1697.3184,212.1648,0,0,upstream
190829,57.261646,9.8248272,12.293831,1697.9052,212.23815,0,0,upstream
190830,16.061245,11.005851,0.6631164,1703.614,212.95175,0,0,upstream
190831,20.019926,11.424774,0.70812804,1704.3496,213.0437,0,0,upstream
190832,28.363844,11.353769,0.7493661,1707.4789,213.4348625,0,0,upstream
190833,28.677372,11.680715,0.74056107,1704.4353,213.0544125,0,0,upstream
190834,40.548061,11.716547,0.76277494,1706.9363,213.3670375,0,0,upstream
190835,41.737114,11.469106,0.74143124,1709.452,213.6815,0,0,upstream
190836,42.89222,11.666652,0.72844082,1706.0968,213.2621,0,0,upstream
190837,53.013359,12.140735,0.76059961,1708.4373,213.5546625,0,0,upstream
190838,53.580975,12.597635,0.76537985,1709.8704,213.7338,0,0,upstream
190839,48.458935,11.86507,0.87165356,1709.0223,213.6277875,0,0,upstream
190840,56.466438,11.830553,0.76935923,1709.4675,213.6834375,0,0,upstream
190841,51.724705,12.244198,0.78383511,1708.7035,213.5879375,0,0,upstream
190842,65.354668,12.368867,1.6929783,1711.1002,213.887525,0,0,upstream
190843,65.721481,11.664668,1.8586986,1708.7561,213.5945125,0,0,upstream
190844,62.421268,11.883492,1.4548769,1708.5947,213.5743375,0,0,upstream
190845,64.538826,12.160674,1.7628908,1708.9392,213.6174,0,0,upstream
190846,68.263687,12.33503,2.657815,1708.7209,213.5901125,0,0,upstream
190847,63.971046,11.946667,1.7026311,1707.6357,213.4544625,0,0,upstream
190848,67.772842,11.721505,1.9282715,1708.3192,213.5399,0,0,upstream
190849,66.26255,10.80815,1.9042588,1708.3016,213.5377,0,0,upstream
190850,66.588921,11.786787,1.9659123,1707.5842,213.448025,0,0,upstream
190851,69.77813,12.118054,3.1625261,1707.1498,213.393725,0,0,upstream
190852,65.935478,11.996167,1.603934,1706.9719,213.3714875,0,0,upstream
190853,67.959312,11.927713,2.8682778,1709.1968,213.6496,0,0,upstream
190854,67.258774,11.98676,3.1849675,1707.7819,213.4727375,0,0,upstream
190855,70.821854,11.47744,3.2915678,1707.0415,213.3801875,0,0,upstream
190856,69.928291,11.718309,2.8678217,1707.208,213.401,0,0,upstream
190857,67.531471,11.421607,2.351747,1707.7125,213.4640625,0,0,upstream
190858,70.158089,11.795583,3.6010811,1707.4648,213.4331,0,0,upstream
