idp,x,y,z,category
207839,74.357109,17.971966,7.0019364,trapped
207840,70.368393,16.951368,5.5025768,trapped
207841,66.841797,16.332386,5.1746364,trapped
207842,71.667587,17.055014,5.9256825,trapped
207843,67.484207,15.806844,5.4160299,trapped
207844,63.269283,15.595671,8.3492193,trapped
207845,64.125542,15.435756,6.9788866,trapped
207846,65.086815,15.39641,7.8560653,trapped
207847,64.669434,16.425158,8.7803965,trapped
207848,64.000458,16.725056,9.1470041,trapped
207849,69.456711,15.730856,5.9769258,trapped
207850,67.01487,15.122599,6.8271012,trapped
207851,66.718185,16.471619,8.731658,trapped
207852,67.644028,15.442714,8.0554018,trapped
207853,71.147972,15.39594,6.8302894,trapped
207854,72.048752,15.506058,7.2022586,trapped
207855,68.176292,15.655532,8.1821604,trapped
207856,45.981632,10.552794,9.949523,trapped
207857,71.080185,15.135465,6.3734097,trapped
207858,71.981102,15.076023,7.4942169,trapped
207859,71.456696,14.996015,6.8868184,trapped
207860,72.617737,14.759295,7.2074189,trapped
207861,72.812546,14.747401,7.6452432,trapped
207862,73.151184,14.223927,7.3159838,trapped
207863,72.76226,14.159215,7.9185872,trapped
207864,71.019989,14.24403,9.6456289,trapped
207865,71.298828,14.347806,9.2069721,trapped
207866,62.187798,14.34086,11.452261,trapped
207867,68.561119,15.232538,10.483449,trapped
207868,71.360497,13.491813,9.4168787,trapped
207869,69.788612,13.410527,10.437824,trapped
207870,25.676304,17.363073,0.7333703,trapped
207871,28.925346,17.413595,0.81289327,trapped
207872,37.336006,18.184988,0.7885654,trapped
207873,36.704693,18.673767,0.74610817,trapped
207874,44.90963,18.200487,0.76086158,trapped
207875,44.104481,18.704882,0.79275912,trapped
207876,50.411518,19.206604,0.79029763,trapped
207877,44.514336,19.238007,0.79768288,trapped
207878,65.497475,18.18055,2.8672657,trapped
207879,63.75563,19.163742,2.7223377,trapped
207880,65.156715,19.000938,2.4255996,trapped
207881,67.212868,19.122702,3.8436542,trapped
207882,68.093102,19.091244,4.2223368,trapped
207883,69.019531,19.072887,5.0873365,trapped
207884,70.131874,18.988388,3.6769984,trapped
207885,69.640419,19.00296,5.3448887,trapped
207886,65.947044,18.416658,5.8308272,trapped
207887,71.033905,18.734758,6.5592251,trapped
207888,72.238487,18.793552,7.7522464,trapped
207889,60.840961,18.812027,9.7693653,trapped
207890,62.684185,18.832769,8.5743694,trapped
207891,60.304943,17.494808,8.6148548,trapped
207892,62.149437,18.937483,8.9834232,trapped
207893,62.412716,16.163614,7.38661,trapped
207894,64.986305,16.391371,5.7189059,trapped
207895,62.99147,16.549385,6.7382646,trapped
207896,55.006371,17.715939,10.099059,trapped
207897,57.081947,16.559254,10.431513,trapped
207898,60.322926,16.42334,9.1780214,trapped
207899,69.190834,16.560995,5.3848939,trapped
207900,54.618221,14.715525,10.848151,trapped
207901,57.83733,16.851748,10.297562,trapped
207902,59.019024,16.703636,10.164214,trapped
207903,60.772987,16.207954,9.4497347,trapped
207904,56.37344,15.998534,10.412515,trapped
207905,58.578426,16.411484,10.636084,trapped
207906,61.681038,16.31543,9.7072067,trapped
207907,51.135944,10.164477,8.765666,trapped
207908,53.288265,14.129202,11.3366,trapped
207909,65.850304,16.081966,8.3315086,trapped
207910,59.703377,16.843773,10.249496,trapped
207911,49.406624,11.580312,11.099933,trapped
207912,68.804619,15.172355,6.7356648,trapped
207913,62.149452,16.902184,9.7857447,trapped
207914,65.714455,16.300352,8.7319622,trapped
207915,68.717842,15.017485,7.6667995,trapped
207916,68.168015,16.025412,8.7591257,trapped
207917,66.338356,16.398392,9.0811815,trapped
207918,62.161816,16.588148,10.110614,trapped
207919,68.21949,16.58152,9.7519617,trapped
207920,67.602852,16.553211,9.4040899,trapped
207921,57.013355,14.262369,11.520756,trapped
207922,70.674507,14.678385,8.4613533,trapped
207923,64.448669,16.927622,9.764966,trapped
207924,54.410686,10.879924,11.963578,trapped
207925,68.951279,15.579506,10.623411,trapped
207926,71.027199,13.736993,8.8758888,trapped
207927,63.464722,14.68577,11.196202,trapped
207928,69.746376,14.624613,10.469386,trapped
207929,52.033463,10.577363,11.105516,trapped
207930,24.097992,17.723541,0.76828551,trapped
207931,27.381163,18.030664,0.74281251,trapped
207932,34.014843,18.591181,0.74920362,trapped
207933,36.217857,18.60029,0.76905835,trapped
207934,40.790668,19.143782,0.84682262,trapped
207935,37.40715,19.217598,0.78719836,trapped
207936,49.999111,19.155499,0.76187414,trapped
207937,48.090134,19.261139,0.88647246,trapped
207938,65.565582,19.192404,3.3191328,trapped
207939,56.819744,19.185608,2.2789974,trapped
207940,67.505226,18.949192,6.4027753,trapped
207941,61.692986,19.20248,3.7672799,trapped
207942,67.728317,18.943401,5.656836,trapped
207943,66.723633,19.060415,5.5964603,trapped
207944,63.835194,19.002611,6.7418046,trapped
207945,64.257713,18.953279,7.0241284,trapped
207946,65.01458,18.841429,6.5270224,trapped
207947,60.304817,18.851486,10.018762,trapped
207948,58.714462,18.055643,8.9850197,trapped
207949,60.277767,18.181873,8.2388296,trapped
207950,58.661835,18.77355,9.956356,trapped
207951,61.587772,19.002787,9.1248941,trapped
207952,57.569473,18.071264,9.6694946,trapped
207953,53.989902,18.782959,10.223579,trapped
207954,58.041317,18.831881,9.9814119,trapped
207955,53.305367,16.547308,10.38361,trapped
207956,56.348583,18.860214,9.8890495,trapped
207957,45.080631,14.83058,9.6629705,trapped
207958,55.252243,17.412167,10.960862,trapped
207959,57.49675,16.990709,9.7515774,trapped
207960,54.723961,17.319805,9.9378138,trapped
207961,59.391098,16.59462,9.7546844,trapped
207962,57.936531,16.318247,10.095154,trapped
207963,59.756378,16.141132,9.9868898,trapped
207964,57.498886,16.109529,10.765444,trapped
207965,52.197414,16.377985,10.502341,trapped
207966,44.512089,11.328754,9.6538754,trapped
207967,52.51532,13.70502,11.432139,trapped
207968,62.912659,15.879807,9.369504,trapped
207969,48.058949,9.4125643,8.428215,trapped
207970,48.85191,8.3648205,7.9059324,trapped
207971,47.460899,10.745851,9.8534603,trapped
207972,54.441395,13.357633,11.408587,trapped
207973,41.406269,9.1381569,8.3366442,trapped
207974,52.834023,11.574294,11.558575,trapped
207975,64.556282,16.573421,9.3997383,trapped
207976,43.537724,7.2634969,8.562007,trapped
207977,67.235367,16.144251,8.8122559,trapped
207978,51.91544,9.8272171,11.446638,trapped
207979,63.070522,16.685106,9.9090672,trapped
207980,69.215202,14.955384,8.3935909,trapped
207981,65.532776,16.117737,9.2169952,trapped
207982,64.926353,16.406946,9.6871328,trapped
207983,68.667274,14.630989,8.4146223,trapped
207984,68.770767,14.852917,9.379056,trapped
207985,68.078133,15.523186,9.6393852,trapped
207986,67.778679,15.788187,9.9403486,trapped
207987,61.065948,13.04505,11.739044,trapped
207988,64.826988,13.86176,11.110684,trapped
207989,50.261497,9.4456062,9.4680882,trapped
207990,22.099182,17.984619,0.74651235,trapped
207991,25.628574,18.259417,0.75154442,trapped
207992,28.300203,18.979605,0.73843604,trapped
207993,35.65781,18.740686,0.80634868,trapped
207994,33.686306,19.007339,0.82667142,trapped
207995,40.035992,19.224062,1.3934262,trapped
207996,42.958176,19.218187,1.2437042,trapped
207997,45.450626,19.263617,1.4407351,trapped
207998,49.528229,19.233704,1.6860094,trapped
207999,49.408081,19.233786,2.7311635,trapped
208000,52.829617,19.225439,2.59233,trapped
208001,54.724968,19.241596,3.3556271,trapped
208002,58.177494,19.204676,4.2995086,trapped
208003,60.864223,18.955505,7.8688116,trapped
208004,59.692009,19.213251,5.1893029,trapped
208005,59.63155,18.817486,9.2564516,trapped
208006,58.142075,19.166517,5.0450473,trapped
208007,58.792656,18.868443,8.3636923,trapped
208008,58.006847,18.800386,9.6599703,trapped
208009,56.844982,18.81604,9.332284,trapped
208010,58.697975,18.815945,8.8889627,trapped
208011,59.448059,18.849762,8.2426405,trapped
208012,45.183964,16.93379,9.5728416,trapped
208013,57.462543,18.808924,9.2467833,trapped
208014,58.113434,18.827747,9.3534813,trapped
208015,58.275467,18.006073,9.4989147,trapped
208016,57.377308,15.972145,10.161443,trapped
208017,48.623108,14.890195,11.147525,trapped
208018,46.753235,14.298689,8.4638453,trapped
208019,61.364372,18.931061,8.2773819,trapped
208020,43.830513,11.673828,8.7289915,trapped
208021,48.202717,12.21317,9.5368214,trapped
208022,43.53624,13.250607,9.3402529,trapped
208023,43.287071,11.762264,8.7377424,trapped
208024,43.198879,11.754389,8.7286863,trapped
208025,42.030544,9.674509,8.1791201,trapped
208026,55.736893,16.489037,10.320951,trapped
208027,43.626057,9.4400616,8.3109798,trapped
208028,50.379417,13.312934,10.186254,trapped
208029,42.526363,11.254454,8.771883,trapped
208030,54.398079,15.038837,10.514726,trapped
208031,45.245491,11.743035,10.668737,trapped
208032,55.408489,10.466193,10.321609,trapped
208033,55.082954,10.131777,8.557024,trapped
208034,51.041531,8.8039255,8.156065,trapped
208035,53.781288,9.9547625,8.4711428,trapped
208036,60.84235,15.481013,10.483899,trapped
208037,42.323696,9.2090931,8.1126261,trapped
208038,61.167393,15.941952,10.776034,trapped
208039,58.93441,13.908856,11.703384,trapped
208040,55.209919,10.152431,10.849977,trapped
208041,51.251049,9.1324806,9.074028,trapped
208042,55.947803,13.00518,11.658133,trapped
208043,66.356247,15.606181,9.8119192,trapped
208044,65.003571,15.543068,9.8472414,trapped
208045,63.353378,15.287585,11.006646,trapped
208046,65.233932,14.203007,10.905258,trapped
208047,58.637119,12.331407,12.149493,trapped
208048,65.853493,13.982553,10.757399,trapped
208049,59.681229,12.370678,12.033252,trapped
208050,19.529099,18.280861,0.6873188,trapped
208051,23.12933,18.476871,0.753048,trapped
208052,27.166134,18.818867,0.75119019,trapped
208053,33.07267,19.210613,0.9786607,trapped
208054,29.16811,19.271156,0.81161898,trapped
208055,42.284874,19.220831,2.1241541,trapped
208056,37.409477,19.233191,1.7324229,trapped
208057,45.815002,19.25456,2.0505269,trapped
208058,45.181664,19.227299,2.4068851,trapped
208059,50.555626,19.198275,3.3742354,trapped
208060,51.991928,19.273516,4.2250447,trapped
208061,49.666409,19.217773,3.2852437,trapped
208062,55.812492,18.966593,7.0659881,trapped
208063,51.408859,19.256065,4.7596817,trapped
208064,54.451996,19.245729,4.9373755,trapped
208065,53.316917,19.089626,6.7187905,trapped
208066,54.474979,18.955389,8.118021,trapped
208067,50.729618,18.966465,7.3250065,trapped
208068,53.805187,18.855988,8.4412184,trapped
208069,48.674122,18.856407,8.1237335,trapped
208070,56.15649,18.821548,8.290081,trapped
208071,52.82819,18.839006,7.6700854,trapped
208072,53.157116,18.818499,9.5408602,trapped
208073,50.905796,18.802588,8.5195189,trapped
208074,45.768272,16.572096,10.259358,trapped
208075,55.324974,18.836287,8.8058977,trapped
208076,55.044327,18.87421,8.4830599,trapped
208077,51.435429,18.801262,8.7809277,trapped
208078,52.831028,18.834007,7.6601858,trapped
208079,51.405251,18.836266,7.798954,trapped
208080,46.590889,16.786398,10.771035,trapped
208081,46.079865,12.166404,9.7958469,trapped
208082,53.28405,16.987085,9.8789473,trapped
208083,44.36932,15.778645,9.329607,trapped
208084,52.972977,18.157341,10.032298,trapped
208085,56.093086,16.754061,9.5383129,trapped
208086,48.099056,16.261623,10.200611,trapped
208087,51.17588,17.260489,10.174536,trapped
208088,48.578827,17.197016,10.72544,trapped
208089,52.250778,16.744356,10.124767,trapped
208090,52.761948,17.52883,9.9268961,trapped
208091,46.002617,12.101213,10.824163,trapped
208092,53.464401,11.537815,9.6336651,trapped
208093,55.94944,15.207144,10.348488,trapped
208094,55.716827,11.1099,9.0270348,trapped
208095,48.458504,10.413437,9.5106411,trapped
208096,62.727947,15.301009,9.9453716,trapped
208097,61.749191,15.163132,10.151819,trapped
208098,64.002686,14.63272,8.0224352,trapped
208099,55.277191,12.585648,11.578905,trapped
208100,60.145252,14.901863,11.223129,trapped
208101,63.337589,14.883533,10.232089,trapped
208102,57.355358,12.72394,11.887723,trapped
208103,60.181515,14.139558,11.058802,trapped
208104,64.581207,14.554605,10.371066,trapped
208105,65.591469,14.443674,10.547415,trapped
208106,51.075733,10.132891,10.470568,trapped
208107,65.341064,13.15649,9.7613621,trapped
208108,62.353458,13.015974,11.617842,trapped
208109,57.778908,12.583357,11.990387,trapped
208110,17.88339,18.716776,0.7059598,trapped
208111,21.068842,18.798014,0.75430799,trapped
208112,25.626808,19.21496,0.76010865,trapped
208113,32.263893,19.244024,1.2602851,trapped
208114,31.631502,19.25037,1.8539015,trapped
208115,33.801613,19.208096,1.3933921,trapped
208116,37.967548,19.267426,1.7041987,trapped
208117,37.888893,19.249378,2.7379737,trapped
208118,43.457424,19.272789,3.586247,trapped
208119,40.237228,19.219465,2.9529736,trapped
208120,45.873447,19.228605,4.7980113,trapped
208121,42.484837,19.242338,4.3795648,trapped
208122,44.763599,19.240091,4.7488198,trapped
208123,42.109024,19.220181,4.6967106,trapped
208124,43.606121,19.213673,5.5023828,trapped
208125,41.493027,19.185478,5.1144733,trapped
208126,44.075325,19.210028,6.2654686,trapped
208127,41.48806,19.128126,5.7182069,trapped
208128,42.663406,19.162548,6.6705432,trapped
208129,41.65274,19.17613,6.4232359,trapped
208130,42.281063,19.21101,6.2586966,trapped
208131,45.441982,18.984659,6.9937019,trapped
208132,41.016369,19.090973,6.9290538,trapped
208133,40.366787,19.135086,6.8310671,trapped
208134,45.792774,18.828873,7.7677341,trapped
208135,40.624477,18.816509,7.0786281,trapped
208136,40.74332,18.843531,7.0828872,trapped
208137,42.916004,18.928055,7.3611045,trapped
208138,43.828823,18.796053,7.9615731,trapped
208139,42.08057,18.818119,7.1337085,trapped
208140,53.417816,18.776402,8.4631195,trapped
208141,42.052208,18.554804,7.6187582,trapped
208142,42.779602,18.54847,7.3584261,trapped
208143,47.507717,17.436296,10.916944,trapped
208144,50.136265,18.310259,9.3860941,trapped
208145,49.304821,16.86125,10.199618,trapped
208146,50.162971,16.977463,10.151171,trapped
208147,44.607803,12.06346,10.046354,trapped
208148,52.24929,15.581716,10.393633,trapped
208149,54.363232,12.164061,8.9841003,trapped
208150,50.689007,16.850731,10.136765,trapped
208151,47.019642,15.383676,10.832842,trapped
208152,55.345684,11.722843,8.8735743,trapped
208153,51.356144,12.886706,9.9399958,trapped
208154,51.213543,14.521399,10.525441,trapped
208155,49.794998,11.09009,9.8816547,trapped
208156,55.997166,14.649763,10.449728,trapped
208157,57.819435,14.027838,10.533428,trapped
208158,52.692947,11.207173,9.1202192,trapped
208159,59.396374,13.845491,10.374192,trapped
208160,58.134304,14.127979,10.928898,trapped
208161,58.395145,13.618579,11.355709,trapped
208162,61.028938,13.959968,10.776842,trapped
208163,59.754238,13.48643,10.545827,trapped
208164,60.471218,13.298596,10.782946,trapped
208165,60.869617,13.147655,11.327531,trapped
208166,61.7798,13.233725,10.596639,trapped
208167,50.369488,10.298439,10.207762,trapped
208168,53.196991,10.273913,10.912197,trapped
208169,54.666821,12.037235,10.329334,trapped
208170,16.918121,18.973227,0.69717038,trapped
208171,18.162373,19.223936,0.77458692,trapped
208172,21.525303,19.215015,1.1887579,trapped
208173,24.723701,19.288765,1.6799905,trapped
208174,25.417305,19.294592,1.8337809,trapped
208175,28.772633,19.221848,2.0649796,trapped
208176,31.812132,19.267782,3.0006511,trapped
208177,29.801565,19.235252,2.8418574,trapped
208178,32.427536,19.215048,3.4624288,trapped
208179,31.93269,19.213947,3.5119772,trapped
208180,32.419289,19.189386,4.0105534,trapped
208181,32.506191,19.151665,4.4217367,trapped
208182,33.047611,19.216738,4.5975332,trapped
208183,33.417892,19.217083,4.9316926,trapped
208184,32.21468,19.185663,5.3249011,trapped
208185,31.710983,19.17939,5.5375257,trapped
208186,31.251818,19.253361,5.706367,trapped
208187,31.989731,19.100567,5.68085,trapped
208188,31.337992,19.278763,6.0369997,trapped
208189,31.905296,18.841373,6.0154247,trapped
208190,31.039875,19.081558,6.0223622,trapped
208191,30.495502,19.280025,6.7423902,trapped
208192,30.584614,19.117887,6.8205986,trapped
208193,29.70747,18.921932,6.6892657,trapped
208194,30.272074,19.031876,6.7512984,trapped
208195,31.52704,18.649591,6.6982822,trapped
208196,28.576015,18.923414,6.759017,trapped
208197,30.268824,18.720638,6.6994019,trapped
208198,29.161543,18.661819,6.7970009,trapped
208199,29.136477,18.538706,6.6655569,trapped
208200,35.431927,17.635038,6.7217216,trapped
208201,29.437361,18.497717,6.6469111,trapped
208202,46.594822,17.693419,8.121336,trapped
208203,48.205009,16.978783,9.4265661,trapped
208204,45.980137,17.650196,8.6605625,trapped
208205,47.084579,16.726921,8.9465733,trapped
208206,48.389317,16.458427,9.6319628,trapped
208207,30.727369,18.234554,6.6730313,trapped
208208,50.408936,15.457698,9.3289633,trapped
208209,49.249226,15.807202,9.4196606,trapped
208210,48.892918,16.013744,9.2544937,trapped
208211,49.814404,15.468597,9.2404318,trapped
208212,49.989487,15.828005,8.7928753,trapped
208213,52.869858,14.967073,9.2425213,trapped
208214,50.676144,14.280135,10.643546,trapped
208215,58.443623,13.040444,10.712758,trapped
208216,45.269146,14.072071,9.3427801,trapped
208217,55.185497,12.084276,11.010535,trapped
208218,48.431683,14.585271,10.030329,trapped
208219,54.28233,12.109819,10.819374,trapped
208220,50.329319,14.975585,9.08389,trapped
208221,51.506992,11.723022,10.043034,trapped
208222,51.896362,11.716828,10.108954,trapped
208223,52.509346,14.518258,8.5747442,trapped
208224,51.729496,11.182023,9.6312351,trapped
208225,61.46228,12.808335,11.135649,trapped
208226,53.568649,13.39927,9.3719921,trapped
208227,55.572533,12.913923,9.2676992,trapped
208228,54.988895,11.85436,10.444385,trapped
208229,45.927402,13.970029,7.6920195,trapped
